編號	名稱	描述#材料名称不要超过4字	功能描述	類型	細分子類	圖示	音效	打開是否彈窗	職業限制	等級限制	品質	夥伴使用前提品質	堆疊數量	背包排序優先順序	天生強化等級	強化消耗比率	普通防禦	普通防禦強化值	絕技防禦	絕技防禦強化值	生命	生命強化值	普通攻擊	普通攻擊強化值	法術攻擊	法術攻擊強化值	絕技攻擊	絕技攻擊強化值	先攻值	強化先攻值係數	元寶價格	合成價格	售出價格	是否可以賣出	是否可銷毀	基礎裝備	材料	生成物品	給予元寶	給予銅幣	給予經驗	給予體力	給予功勳	給予命格	給予掉落	给予鲜花类型（1 2 3）	產出副本	下一等級卷軸	穿戴位置	通過此副本可使用直接製作功能	職業對應禮包	禮包id
id	name	commenttext	functiontext	type1	type2	iconid	sound	message	needclass	needlevel	quality	needpartnerquality	stackednumber	packsort	strengthenlevel	strengthenuseratio	putongdefence	putongdefencestrengthen	juejidefence	juejidefencestrengthen	hp	hpstrengthen	putongattack	putongattackstrengthen	fashuattack	fashuattackstrengthen	juejiattack	juejiattackstrengthen	initiative	strengtheninitiative	goldprice	comeposeprice	saleprice	issale	isdie	baseitem	materials	newitem	givegold	givecoin	giveexp	givetili	giveshengwang	givemingge	dropset	giveflower	outputcopy	nextlevelscroll	position	copyid	zhiye	gamegift
20001092	百辟寶刀	惡魔刀鋒		百辟寶刀之一，長三尺二才，狀如龍紋，名曰龍鱗	1	50	5	46	60|100|160|300|500	25	50	75	100	125	180	60001012	20	0	0	6000	12000	0	0	0	0	80	0	0	0	0	999	4	images/icon/20001092_icon.png	small_icon/20001092_icon.png	0
20001093	電鏈雷錘	小電錘		要帶上絕緣手套才能使用	1	43	5|9	24|15	30|50|80	12|7	24|14	36|21	0	0	150	20001051|20001023|30001017	1|1|1	0	0	5000	7250	0	0	0	0	46	0	0	0	0	999	3	images/icon/20001093_icon.png	small_icon/20001093_icon.png	0
20001094	八卦鏡	長笛		“我一點也不八卦”	1	52	8|11	35|100	60|100|160|300|500	10|20	20|40	30|60	40|80	50|100	180	20001047|20001015|30001032	1|1|1	0	0	18000	10364	0	0	0	0	147	0	0	0	0	999	4	images/icon/20001094_icon.png	small_icon/20001094_icon.png	0
20001095	太極扇	水晶法杖		太極仙翁留下的	1	49	2	25	60|100|160|300|500	16	32	48	64	80	180	60001013	20	0	0	1500	2500	4500	0	0	0	50	0	0	0	0	999	4	images/icon/20001095_icon.png	small_icon/20001095_icon.png	0
20001096	封魔天書	紫苑		魔法！封禁！	1	51	2|5|9|12	25|30|15|100	60|100|160|300|500	8|10|5|20	16|20|10|40	24|30|15|60	32|40|20|80	40|50|25|100	180	20001039|20001039|30001031	1|1|1	0	0	18000	9425	0	0	0	0	188	0	0	0	0	999	4	images/icon/20001096_icon.png	small_icon/20001096_icon.png	0
20001097	幻影之矛	分身斧		擼多了吧？快去看看眼科	1	53	1|2|3|4|9	10|10|26|250|16	60|100|160|300|500	3|3|6|80|5	6|6|12|160|10	9|9|18|240|15	12|12|24|320|20	15|15|30|400|25	180	20001091|20001056|30001030	1|1|1	0	0	18000	20025	0	0	0	0	244	0	0	0	0	999	4	images/icon/20001097_icon.png	small_icon/20001097_icon.png	0
20001098	紅炎之杖2階	紅杖2階			1	51	2|6|10	17|60|10	60|100|160|300|500	5|20|3	10|40|6	15|60|9	20|80|12	25|100|15	180	20001072|20001072	1|1	0	0	18000	17970	0	0	0	0	100	0	0	0	0	999	4	images/icon/20001098_icon.png	small_icon/20001098_icon.png	0
20001099	霸龍槍	天堂		狩獵開始！	1	64	1|5|9|13	20|20|30|25	60|100|160|300|500	5|5|5|5	10|10|10|10	15|15|15|15	20|20|20|20	25|25|25|25	180	20001055|20001102	1|1	0	0	18000	21025	0	0	0	0	224	0	0	0	0	999	4	images/icon/20001099_icon.png	small_icon/20001099_icon.png	0
20001100	紅龍鱗甲	林肯		還帶者紅龍的氣息	1	59	1|2|3|5|8	15|15|15|10|15	60|100|160|300|500	4|4|4|3|4	8|8|8|6|8	12|12|12|9|12	16|16|16|12|16	20|20|20|15|20	180	20001060|20001091|30001034	1|1|1	0	0	18000	24625	0	0	0	0	232	0	0	0	0	999	4	images/icon/20001100_icon.png	small_icon/20001100_icon.png	0
20001101	閃耀之石	振奮寶石		光彩奪目！	1	49	9	25	60|100|160|300|500	12	24	36	48	60	180	60001014	20	0	0	6000	10500	0	0	0	0	80	0	0	0	0	999	4	images/icon/20001101_icon.png	small_icon/20001101_icon.png	0
20001102	羅生鐲	閃避項鍊			1	47	13	20	60|100|160|300|500	5	10	15	20	25	180	60001015	20	0	0	6000	18000	0	0	0	0	200	0	0	0	0	999	4	images/icon/20001102_icon.png	small_icon/20001102_icon.png	0
20001103	陰陽八卦陣	刷新球			1	60	2|5|11|12|18	6|40|200|100|15	60|100|160|300|500	5|12|60|30|2	10|24|120|60|4	15|36|180|90|6	20|48|240|120|8	25|60|300|150|10	180	20001039|20001060|30001035	1|1|1	0	0	18000	20462	0	0	0	0	186	0	0	0	0	999	4	images/icon/20001103_icon.png	small_icon/20001103_icon.png	0
20001104	雷光破天錘	大電錘			1	62	5|9	48|40	60|100|160|300|500	12|10	24|20	36|30	48|40	60|50	180	20001093|20001101|30001029	1|1|1	0	0	18000	23750	0	0	0	0	206	0	0	0	0	999	4	images/icon/20001104_icon.png	small_icon/20001104_icon.png	0
20001105	太平要術2階	小人書2階			1	63	1|2|4|5|6	12|21|300|31|31	60|100|160|300|500	3|5|80|8|8	6|10|160|16|16	9|15|240|24|24	12|20|320|32|32	15|25|400|40|40	180	20001080|20001080	1|1	0	0	18000	17950	0	0	0	0	96	0	0	0	0	999	4	images/icon/20001105_icon.png	small_icon/20001105_icon.png	0
20001106	龍影槍	金箍棒			1	64	5|9|14	88|15|10	60|100|160|300|500	20|3|2	40|6|4	60|9|6	80|12|8	100|15|10	180	20001058|20001058|20001092|30001036	1|1|1|1	0	0	18000	29500	0	0	0	0	200	0	0	0	0	999	4	images/icon/20001106_icon.png	small_icon/20001106_icon.png	0
20001107	極凍豪龍槍	冰眼		不用時請放在冰箱裡！	1	65	1|2|3|4|5|6	25|25|25|250|30|60	60|100|160|300|500	4|4|4|40|4|8	8|8|8|80|8|16	12|12|12|120|12|24	16|16|16|160|16|32	20|20|20|200|20|40	180	20001091|20001091|20001027|20001066	1|1|1|1	0	0	18000	21737	0	0	0	0	210	0	0	0	0	999	4	images/icon/20001107_icon.png	small_icon/20001107_icon.png	0
20001108	輟斧	掠奪之斧			1	65	1	25	60|100|160|300|500	16	32	48	64	80	180	60001016	50	0	0	15000	32000	0	0	0	0	300	0	0	0	0	999	4	images/icon/20001108_icon.png	small_icon/20001108_icon.png	0
20001109	治療之石3階	梅肯3階			1	62	1|2|3|14|19	5|5|5|5|30	60|100|160|300|500	2|2|2|2|3	4|4|4|4|6	6|6|6|6|9	8|8|8|8|12	10|10|10|10|15	180	20001089|20001089	1|1	0	0	18000	23060	0	0	0	0	104	0	0	0	0	999	4	images/icon/20001109_icon.png	small_icon/20001109_icon.png	0
20001110	破魔之刃2階	散失2階			1	61	2|3|5	12|28|40	60|100|160|300|500	4|8|15	8|16|30	12|24|45	16|32|60	20|40|75	180	20001078|20001078	1|1	0	0	18000	18950	0	0	0	0	124	0	0	0	0	999	4	images/icon/20001110_icon.png	small_icon/20001110_icon.png	0
20001111	太平要術3階	小人書3階			1	74	1|2|4|5|6	16|24|400|41|41	60|100|160|300|500	3|5|80|8|8	6|10|160|16|16	9|15|240|24|24	12|20|320|32|32	15|25|400|40|40	180	20001105|20001105	1|1	0	0	36000	35900	0	0	0	0	192	0	0	0	0	999	4	images/icon/20001111_icon.png	small_icon/20001111_icon.png	0
20001112	魂劍	遠古遺物		感覺靈魂都要被吸進去了	1	70	5	60	60|100|160|300|500	30	60	90	120	150	180	60001017	50	0	0	15000	38000	0	0	0	0	400	0	0	0	0	999	4	images/icon/20001112_icon.png	small_icon/20001112_icon.png	0
20001113	養由弓	角鷹弓		這可是皇帝用過的高級貨	1	66	3	25	60|100|160|300|500	16	32	48	64	80	180	60001018	50	0	0	15000	33000	0	0	0	0	400	0	0	0	0	999	4	images/icon/20001113_icon.png	small_icon/20001113_icon.png	0
20001114	玄冰銀光鎧	冰甲		冰冷冷亮晶晶！	1	70	2|7	30|40	60|100|160|300|500	6|8	12|16	18|24	24|32	30|40	180	20001095|20001065|30001038	1|1|1	0	0	36000	23000	0	0	0	0	500	0	0	0	0	999	4	images/icon/20001114_icon.png	small_icon/20001114_icon.png	0
20001115	虛魂劍	虛靈			1	80	1|2|3|6|10	10|10|40|15|30	60|100|160|300|500	2|2|8|3|6	4|4|16|6|12	6|6|24|9|18	8|8|32|12|24	10|10|40|15|30	180	20001113|20001052	1|1	0	0	36000	37000	0	0	0	0	420	0	0	0	0	999	4	images/icon/20001115_icon.png	small_icon/20001115_icon.png	0
20001116	金光鴛鴦鉞	光耀		整個人都金閃閃了	1	80	5|14	100|10	60|100|160|300|500	15|3	30|6	45|9	60|12	75|15	180	20001112|30001042	1|1	0	0	36000	51500	0	0	0	0	700	0	0	0	0	999	4	images/icon/20001116_icon.png	small_icon/20001116_icon.png	0
20001117	無雙戰甲	龍心			1	72	1|4|11	40|600|600	60|100|160|300|500	8|120|120	16|240|240	24|360|360	32|480|480	40|600|600	180	20001034|20001108|30001041	1|1|1	0	0	36000	44500	0	0	0	0	606	0	0	0	0	999	4	images/icon/20001117_icon.png	small_icon/20001117_icon.png	0
20001118	白鳥朝鳳槍	蝴蝶			1	73	3|5|9|13	30|30|30|30	60|100|160|300|500	5|5|5|5	10|10|10|10	15|15|15|15	20|20|20|20	25|25|25|25	180	20001113|20001102|20001029	1|1|1	0	0	36000	51450	0	0	0	0	606	0	0	0	0	999	4	images/icon/20001118_icon.png	small_icon/20001118_icon.png	0
20001119	方天畫戟	大炮		威力破表的畫戟，不過使用起來很需要技巧	1	79	5|9	81|50	60|100|160|300|500	15|8	30|16	45|24	60|32	75|40	180	20001092|20001064|30001039	1|1|1	0	0	36000	27725	0	0	0	0	524	0	0	0	0	999	4	images/icon/20001119_icon.png	small_icon/20001119_icon.png	0
20001120	青龍偃月刀	撒旦		斬！	1	80	1|5|7|16	25|50|15|25	60|100|160|300|500	5|10|3|5	10|20|6|10	15|30|9|15	20|40|12|20	25|50|15|25	180	20001043|20001108|30001040	1|1|1	0	0	36000	43925	0	0	0	0	612	0	0	0	0	999	4	images/icon/20001120_icon.png	small_icon/20001120_icon.png	0
20001121	倚天劍	深淵之刃			1	78	1|5|9	10|100|30	60|100|160|300|500	2|20|5	4|40|10	6|60|15	8|80|20	10|100|25	180	20001112|20001084	1|1	0	0	36000	46975	0	0	0	0	444	0	0	0	0	999	4	images/icon/20001121_icon.png	small_icon/20001121_icon.png	0
20001122	紅炎之杖3階	紅杖3階			1	78	2|6|10	19|90|30	60|100|160|300|500	4|20|5	8|40|10	12|60|15	16|80|20	20|100|25	180	20001098|20001098	1|1	0	0	36000	35940	0	0	0	0	200	0	0	0	0	999	4	images/icon/20001122_icon.png	small_icon/20001122_icon.png	0
20001123	治療之石4階	梅肯4階			1	77	1|2|3|14|19	5|5|5|5|40	60|100|160|300|500	3|3|3|3|3	6|6|6|6|6	9|9|9|9|9	12|12|12|12|12	15|15|15|15|15	180	20001109|20001109	1|1	0	0	36000	46120	0	0	0	0	208	0	0	0	0	999	4	images/icon/20001123_icon.png	small_icon/20001123_icon.png	0
20001124	破魔之刃3階	散失3階			1	79	2|3|5	20|34|60	60|100|160|300|500	5|8|15	10|16|30	15|24|45	20|32|60	25|40|75	180	20001110|20001110	1|1	0	0	36000	37900	0	0	0	0	248	0	0	0	0	999	4	images/icon/20001124_icon.png	small_icon/20001124_icon.png	0
20001125	紅炎之杖4階	紅杖4階			1	80	2|6|10	21|140|50	60|100|160|300|500	4|20|5	8|40|10	12|60|15	16|80|20	20|100|25	0	20001122|20001122	1|1	0	0	36000	71880	0	0	0	0	400	0	0	0	0	999	4	images/icon/20001125_icon.png	small_icon/20001125_icon.png	0
30001001	布質腰帶卷軸	智力掛件卷軸	可以合成智力掛件		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	105	0	0	0	2	0	0	200012|500002|800012|1200007|200025	0	999	1	images/icon/30001001_icon.png		0
30001002	刺客腰帶卷軸	敏捷系帶卷軸	可以合成敏捷系帶		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	5000	0	0	0	2	0	0	200015|400014|900016|1200012	0	999	1	images/icon/30001002_icon.png		0
30001003	青銅肩甲卷軸	力量護腕卷軸	可以合成力量護腕		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	300	0	2	0	0	200005|500011|1000016|1100018	0	999	1	images/icon/30001003_icon.png		0
30001004	絲質圍巾卷軸	回復之巾卷軸	可以合成回復之巾		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	2	0	0	200021|500020|1100018|1200004|200028	0	999	1	images/icon/30001004_icon.png		0
30001005	碧玉戒指卷軸	魂戒卷軸	可以合成魂戒		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	6	0	0	300012|600020|1100015|300020|600028	0	999	2	images/icon/30001005_icon.png		0
30001006	大靈玉卷軸	大魔杖卷軸	可以合成大魔杖		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	4	0	0	300009|600018|1000016|1200010|300019	0	999	2	images/icon/30001006_icon.png		0
30001007	玄鐵盾牌卷軸	玄鐵盾牌卷軸	可以合成玄鐵盾牌		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	6	0	0	300012|600020|1100020|300020|600028	0	999	2	images/icon/30001007_icon.png		0
30001008	暴戾之牙卷軸	勇氣勳章卷軸	可以合成暴戾之牙		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	6	0	0	400016|700003|1000013|400025|700021	0	999	2	images/icon/30001008_icon.png		0
30001009	藥罐卷軸	命匣卷軸	可以合成藥罐		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	6	0	0	400016|700009|1100015|400025|700023	0	999	2	images/icon/30001009_icon.png		0
30001010	元帥戰旗卷軸	祭品卷軸	可以合成元帥戰旗		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	6	0	0	600013|800009|900006|600025|800023	0	999	2	images/icon/30001010_icon.png		0
30001011	雄劍卷軸	散華卷軸	可以合成雄劍		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	6	0	0	400005|700015|1000016|400021|700025	0	999	2	images/icon/30001011_icon.png		0
30001012	雌劍卷軸	夜叉卷軸	可以合成雌劍		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	6	0	0	300016|700012|1000010|1100020	0	999	2	images/icon/30001012_icon.png		0
30001013	兵符卷軸	戰鼓卷軸	可以合成兵符		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	6	0	0	400019|800009|900003|400026|800023	0	999	2	images/icon/30001013_icon.png		0
30001014	治療之石卷軸	梅肯卷軸	可以合成治療之石		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	6	0	0	400008|700018|1200015|400022|700026	0	999	2	images/icon/30001014_icon.png		0
30001015	瘋臉卷軸	瘋臉卷軸	可以合成瘋臉		2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	6	0	0	400005|800003|1000002|400021|800021	0	999	2	images/icon/30001015_icon.png		0
30001016	古錠刀卷軸	水晶劍卷軸	可以合成古錠刀		2	1	0	0	0	0	0	0	0	0	0	70001001	5	0	0	1500	2500	0	0	0	0	4	0	0	0	0	999	3	images/icon/30001016_icon.png		0
30001017	電鏈雷錘卷軸	小電錘卷軸	可以合成電鏈雷錘		2	1	0	0	0	0	0	0	0	0	0	70001002	5	0	0	1500	3000	0	0	0	0	20	0	0	0	0	999	3	images/icon/30001017_icon.png		0
30001018	飛升法杖卷軸	風杖卷軸	可以合成飛升法杖		2	1	0	0	0	0	0	0	0	0	0	70001003	5	0	0	1500	3000	0	0	0	0	20	0	0	0	0	999	3	images/icon/30001018_icon.png		0
30001019	暴戾手套卷軸	鬼手卷軸	可以合成暴戾手套		2	1	0	0	0	0	0	0	0	0	0	70001004	5	0	0	1500	3500	0	0	0	0	20	0	0	0	0	999	3	images/icon/30001019_icon.png		0
30001020	破魔之刃卷軸	散失卷軸	可以合成破魔之刃		2	1	0	0	0	0	0	0	0	0	0	70001005	5	0	0	1500	4250	0	0	0	0	30	0	0	0	0	999	3	images/icon/30001020_icon.png		0
30001021	轉移法杖卷軸	推推棒卷軸	可以合成轉移法杖		2	1	0	0	0	0	0	0	0	0	0	70001006	5	0	0	1500	4500	0	0	0	0	4	0	0	0	0	999	3	images/icon/30001021_icon.png		0
30001022	流星錘卷軸	碎骨錘卷軸	可以合成流星錘		2	1	0	0	0	0	0	0	0	0	0	70001007	5	0	0	1500	5000	0	0	0	0	4	0	0	0	0	999	3	images/icon/30001022_icon.png		0
30001023	龍舞劍卷軸	暗滅卷軸	可以合成龍舞劍		2	1	0	0	0	0	0	0	0	0	0	70001008	5	0	0	1500	6000	0	0	0	0	20	0	0	0	0	999	3	images/icon/30001023_icon.png		0
30001024	紅炎之杖卷軸	紅杖卷軸	可以合成紅炎之杖		2	1	0	0	0	0	0	0	0	0	0	70001009	5	0	0	1500	6250	0	0	0	0	30	0	0	0	0	999	3	images/icon/30001024_icon.png		0
30001025	玉柴頭巾卷軸	紛爭卷軸	可以合成玉柴頭巾		2	1	0	0	0	0	0	0	0	0	0	70001010	5	0	0	1500	6250	0	0	0	0	20	0	0	0	0	999	3	images/icon/30001025_icon.png		0
30001026	太平要術卷軸	小人書卷軸	可以合成太平要術		2	1	0	0	0	0	0	0	0	0	0	70001011	5	0	0	1500	6250	0	0	0	0	30	0	0	0	0	999	3	images/icon/30001026_icon.png		0
30001027	神魔披肩卷軸	黑黃卷軸	可以合成神魔披肩		2	1	0	0	0	0	0	0	0	0	0	70001012	5	0	0	1500	6500	0	0	0	0	20	0	0	0	0	999	3	images/icon/30001027_icon.png		0
30001028	輕盈之靴卷軸	飛鞋卷軸	可以合成輕盈之靴		2	1	0	0	0	0	0	0	0	0	0	70001013	5	0	0	1500	10000	0	0	0	0	20	0	0	0	0	999	3	images/icon/30001028_icon.png		0
30001029	雷光破天錘卷軸	大電錘卷軸	可以合成雷光破天錘		2	1	0	0	0	0	0	0	0	0	0	70001014	20	0	0	6000	6000	0	0	0	0	80	0	0	0	0	999	4	images/icon/30001029_icon.png		0
30001030	幻影之矛卷軸	分身斧卷軸	可以合成幻影之矛		2	1	0	0	0	0	0	0	0	0	0	70001015	20	0	0	6000	6500	0	0	0	0	120	0	0	0	0	999	4	images/icon/30001030_icon.png		0
30001031	封魔天書卷軸	紫苑卷軸	可以合成封魔天書		2	1	0	0	0	0	0	0	0	0	0	70001016	20	0	0	6000	7750	0	0	0	0	160	0	0	0	0	999	4	images/icon/30001031_icon.png		0
30001032	八卦鏡卷軸	長笛卷軸	可以合成八卦鏡		2	1	0	0	0	0	0	0	0	0	0	70001017	20	0	0	6000	9000	0	0	0	0	120	0	0	0	0	999	4	images/icon/30001032_icon.png		0
30001033	天兵戰甲卷軸	強襲卷軸	可以合成天兵戰甲		2	1	0	0	0	0	0	0	0	0	0	70001018	20	0	0	6000	13000	0	0	0	0	4	0	0	0	0	999	4	images/icon/30001033_icon.png		0
30001034	紅龍鱗甲卷軸	林肯卷軸	可以合成紅龍鱗甲		2	1	0	0	0	0	0	0	0	0	0	70001019	20	0	0	6000	13250	0	0	0	0	120	0	0	0	0	999	4	images/icon/30001034_icon.png		0
30001035	陰陽八卦陣卷軸	刷新球卷軸	可以合成陰陽八卦陣		2	1	0	0	0	0	0	0	0	0	0	70001020	20	0	0	6000	18750	0	0	0	0	8	0	0	0	0	999	4	images/icon/30001035_icon.png		0
30001036	龍影槍卷軸	金箍棒卷軸	可以合成龍影槍		2	1	0	0	0	0	0	0	0	0	0	70001021	20	0	0	6000	10000	0	0	0	0	80	0	0	0	0	999	4	images/icon/30001036_icon.png		0
30001037	祭靈法杖卷軸	羊刀卷軸	可以合成祭靈法杖		2	1	0	0	0	0	0	0	0	0	0	70001022	20	0	0	6000	10000	0	0	0	0	80	0	0	0	0	999	4	images/icon/30001037_icon.png		0
30001038	玄冰銀光鎧卷軸	冰甲卷軸	可以合成玄冰銀光鎧		2	1	0	0	0	0	0	0	0	0	0	70001023	50	0	0	15000	13500	0	0	0	0	400	0	0	0	0	999	4	images/icon/30001038_icon.png		0
30001039	方天畫戟卷軸	大炮卷軸	可以合成方天畫戟		2	1	0	0	0	0	0	0	0	0	0	70001024	50	0	0	15000	10000	0	0	0	0	400	0	0	0	0	999	4	images/icon/30001039_icon.png		0
30001040	青龍偃月刀卷軸	撒旦卷軸	可以合成青龍偃月刀		2	1	0	0	0	0	0	0	0	0	0	70001025	50	0	0	15000	11000	0	0	0	0	6	0	0	0	0	999	4	images/icon/30001040_icon.png		0
30001041	無雙戰甲卷軸	龍心卷軸	可以合成無雙戰甲		2	1	0	0	0	0	0	0	0	0	0	70001026	50	0	0	15000	12000	0	0	0	0	300	0	0	0	0	999	4	images/icon/30001041_icon.png		0
30001042	金光鴛鴦鉞卷軸	光耀卷軸	可以合成金光鴛鴦鉞		2	1	0	0	0	0	0	0	0	0	0	70001027	50	0	0	15000	13500	0	0	0	0	300	0	0	0	0	999	4	images/icon/30001042_icon.png		0
40001001	呂萌靈魂石	呂萌靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001001.png		10001001
40001002	祝融靈魂石	祝融靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001002.png		10001002
40001003	孫尚香靈魂石	孫尚香靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001003.png		10001003
40001004	張角靈魂石	張角靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001004.png		10001004
40001005	大喬靈魂石	大喬靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001005.png		10001005
40001006	魏延靈魂石	魏延靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001006.png		10001006
40001007	賈詡靈魂石	賈詡靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001007.png		10001007
40001008	劉備靈魂石	劉備靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001008.png		10001008
40001009	于吉靈魂石	于吉靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001009.png		10001009
40001010	龐德靈魂石	龐德靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001010.png		10001010
40001011	許褚靈魂石	許褚靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001011.png		10001011
40001012	孫策靈魂石	孫策靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001012.png		10001012
40001013	李儒靈魂石	李儒靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001013.png		10001013
40001014	張春華靈魂石	張春華靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001014.png		10001014
40001015	黃忠靈魂石	黃忠靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001015.png		10001015
40001016	典韋靈魂石	典韋靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001016.png		10001016
40001017	張遼靈魂石	張遼靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001017.png		10001017
40001018	程昱靈魂石	程昱靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001018.png		10001018
40001019	馬忠靈魂石	馬忠靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001019.png		10001019
40001020	陳宮靈魂石	陳宮靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001020.png		10001020
40001021	曹仁靈魂石	曹仁靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001021.png		10001021
40001022	劉禪靈魂石	孫堅靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	20000	0	0	0	0	0	0	0	0	999	3	images/avatars/10001022.png		10001022
40001023	徐庶靈魂石	徐庶靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001023.png		10001023
40001024	華佗靈魂石	華佗靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001024.png		10001024
40001025	夏侯惇靈魂石	夏侯惇靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001025.png		10001025
40001026	曹洪靈魂石	張頜靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001026.png		10001026
40001027	徐晃靈魂石	徐晃靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001027.png		10001027
40001028	甄姬靈魂石	甄姬靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001028.png		10001028
40001029	張頜靈魂石	黃月英靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001029.png		10001029
40001030	太史慈靈魂石	太史慈靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001030.png		10001030
40001031	甘寧靈魂石	甘甯靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001031.png		10001031
40001032	關羽靈魂石	關羽靈魂石			3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	40	0	0	0	0	0	0	999	3	images/avatars/10001032.png		10001032
